period,site_no,site_name,wg,xig,stru_damping,gamma_t,miu,zeta,kappa,gamma,alpha,ok
4.6000000000000005,0,Group1+I0,31.42,0.64,0.2,0.8,0.5459161421131944,0.001551039540038102,0.3461762941803976,0.7999974715648341,-1.5658568837927613,True
4.6000000000000005,0,Group1+I0,31.42,0.64,0.2,0.9,0.32998110476874226,5.484372459119148e-05,0.19678108687372636,0.899997410195972,-2.4550621656676164,True
4.6000000000000005,1,Group2+I0,25.13,0.64,0.2,0.6,0.4293324218292997,0.23658182824524981,0.49992579966672956,0.7321046334210319,131.35225350156915,False
4.6000000000000005,1,Group2+I0,25.13,0.64,0.2,0.7,0.4235416964573476,0.2137507530115657,0.49956873803688195,0.7319751203643994,31.212139860100788,False
4.6000000000000005,1,Group2+I0,25.13,0.64,0.2,0.8,0.5450926219861679,0.0018541515149794745,0.34416717803727354,0.7999962243164184,-1.564777463454853,True
4.6000000000000005,1,Group2+I0,25.13,0.64,0.2,0.9,0.20498915093015563,0.0022472292519692964,0.11181253361422619,0.8980003720962205,-2.969524061490706,True
4.6000000000000005,2,Group3+I0,20.94,0.64,0.2,0.6,0.4094095915906489,0.2164569603868866,0.4997247904498099,0.7321613326712296,131.4080262766982,False
4.6000000000000005,2,Group3+I0,20.94,0.64,0.2,0.7,0.4225692615753757,0.22839115900384127,0.4999347254624177,0.7321226697595045,31.36873839472649,False
4.6000000000000005,2,Group3+I0,20.94,0.64,0.2,0.8,0.5440442433358887,0.002429187334018757,0.3447071365223398,0.799993691092573,-1.563321533861027,True
4.6000000000000005,2,Group3+I0,20.94,0.64,0.2,0.9,0.0862741622562489,5.186349230801303e-05,0.10086137206645865,0.8597145915407645,-3.2878826637083227,True
4.6000000000000005,3,Group1+I1,25.13,0.64,0.2,0.6,0.46223835819303377,0.22481940276651685,0.4997767358985057,0.7320669443769058,131.29001428914808,False
4.6000000000000005,3,Group1+I1,25.13,0.64,0.2,0.7,0.42073483921861216,0.22445787078824447,0.4997978210419092,0.7319300893014786,31.175711998910536,False
4.6000000000000005,3,Group1+I1,25.13,0.64,0.2,0.8,0.5459374880266841,0.0016489178187983904,0.34547014304205986,0.7999999000104348,-1.5647557046125864,True
