id,周期,场地编号,场地名称,wg,xig,结构阻尼比,减震比,miu,zeta,kappa,gamma,alpha,ok
4401,3.0000000000000004,5,设计地震第3组+I1,17.95,0.64,0.02,0.6,0.07799961476027678,0.004403077098750152,0.09267304906750506,0.6070443610234151,-2.2625465655314234,True
4402,3.0000000000000004,5,设计地震第3组+I1,17.95,0.64,0.02,0.7,0.5916767089938872,0.0031441524859082137,0.1582270797955027,0.6922334788626916,-2.664189941382543,True
4403,3.0000000000000004,5,设计地震第3组+I1,17.95,0.64,0.02,0.8,0.5556944799102431,0.0013664588433985325,0.033336371431770706,0.7971646819977244,-3.513474401612384,True
4404,3.0000000000000004,5,设计地震第3组+I1,17.95,0.64,0.02,0.9,0.3184589171294787,0.0003985017567761373,0.6045388773421859,0.882642451679802,-2.412790129737485,True
4405,3.0000000000000004,5,设计地震第3组+I1,17.95,0.64,0.05,0.5,0.1753408698390489,0.013322509924490078,0.21891664131668687,0.5195903891330409,-1.0222707548439383,True
4406,3.0000000000000004,5,设计地震第3组+I1,17.95,0.64,0.05,0.6,0.09400562267009632,0.008712291782440929,0.11376876468784186,0.5956582252663531,-1.6208939014955952,True
4407,3.0000000000000004,5,设计地震第3组+I1,17.95,0.64,0.05,0.7,0.5126320981430419,0.004603087936364769,0.1318057040259667,0.6999184091396846,-2.327818684961262,True
4408,3.0000000000000004,5,设计地震第3组+I1,17.95,0.64,0.05,0.8,0.16847013807647032,0.004245974155112908,0.11236419612440612,0.7840348533128841,-2.0667223561269656,True
4409,3.0000000000000004,5,设计地震第3组+I1,17.95,0.64,0.05,0.9,0.14543734599230695,0.001365713785333289,0.33277052143790214,0.9194049606534037,-2.549882380194318,True
4410,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.02,0.5,0.08826424247223319,0.005748719019805781,0.07981509029727496,0.5164755956754806,-1.489040996966003,True
4411,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.02,0.6,0.17350876460603448,0.0009486377309906313,0.10144954995400868,0.5937722076929219,-2.6428372596904284,True
4412,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.02,0.7,0.9452799405550952,0.0008859261936390861,0.055702463207412234,0.6950564275116321,-3.6228206642068463,True
4413,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.02,0.8,0.44363472196187614,0.0012248158546150911,0.02562259901778846,0.8189398757568922,-3.5249298505223687,True
4414,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.02,0.9,0.3915513932075455,0.005296602884654722,0.6838792836955137,0.910869507342025,-2.062060236019734,True
4415,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.05,0.5,0.1651881572990727,0.015604041633040022,0.19718633739044023,0.5143266674043462,-1.0755586790206664,True
4416,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.05,0.6,0.16958628721226965,0.001705408109019757,0.09200241485239874,0.6057753080782752,-2.0056658851182383,True
4417,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.05,0.7,0.14252284275384874,0.00414491447914328,0.08980758555090118,0.716435253507265,-2.1530351183725767,True
4418,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.05,0.8,0.2226446362036812,0.0016589909915550871,0.05449830036236569,0.8157224873648987,-4.06901934167733,True
4419,3.0000000000000004,6,设计地震第1组+II,17.95,0.72,0.05,0.9,0.700746593629916,0.0016317740204317421,0.041679390085335,0.8764686514543486,-3.4068854851944517,False
4420,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.02,0.5,0.06622502257097529,0.0006202980922184742,0.06427820074765533,0.5083838672882548,-1.9769036277771534,True
4421,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.02,0.6,0.2711323743397919,0.011123664760020857,0.3735746024070278,0.6199681937549386,-1.466648751781862,True
4422,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.02,0.7,0.029918246194111153,0.0006244480656418805,0.019156955325282776,0.6841301219770669,-2.121505303488228,True
4423,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.02,0.8,0.1796915917075544,0.0012308061214596488,0.26492662925218513,0.7873515349366373,-2.4354527337451346,True
4424,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.02,0.9,0.256141500593286,0.000733703380329187,0.8874653047879435,0.8931935450231834,-2.93165506130444,True
4425,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.05,0.5,0.16798927760116217,0.009347885916738852,0.19861009119905598,0.5183817390981522,-1.1522034065029603,True
4426,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.05,0.6,0.09657851678564039,0.005916103764743386,0.1119031467430528,0.6192757190458883,-2.0142705876365516,True
4427,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.05,0.7,0.3644145903320207,0.0013911202653580923,0.08790609306027064,0.6962714086379678,-2.6188868602091255,True
4428,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.05,0.8,0.9217305699119759,0.000804066664010783,0.053434439401585154,0.801513871052341,-3.1280889988540745,True
4429,3.0000000000000004,7,设计地震第2组+II,15.71,0.72,0.05,0.9,0.12295370640571196,0.001101762064559475,0.20770310020225569,0.8812500488114492,-2.8859604676461443,True
4430,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.02,0.5,0.05659326208079801,0.003836080460519198,0.055382870550326035,0.5059372323552799,-1.857548100082102,True
4431,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.02,0.6,0.03457749660743398,0.0032207295538539404,0.03421440000991821,0.5899051437465743,-2.265245747363854,True
4432,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.02,0.7,0.17012918867267063,0.0016273111226209336,0.04185245217272976,0.7162540311948902,-2.4743966897843896,True
4433,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.02,0.8,0.6654120733247106,0.0026875362000430836,0.18281366067240878,0.7995580426060851,-2.8778895608198893,True
4434,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.02,0.9,0.6122932628713046,0.0034922659657319333,0.17057500906717038,0.9172579189317348,-3.394714292699982,True
4435,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.05,0.5,0.16725186383166807,0.009032361276688883,0.20302452298272045,0.519042281460225,-1.1191833195159022,True
4436,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.05,0.6,0.07917055546619411,0.0004349425467471968,0.06672996332295211,0.5875837702146982,-1.9227030966494858,True
4437,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.05,0.7,0.49710838867059637,0.004362508687097644,0.12678241079138525,0.6936257336371134,-2.306569375429377,True
4438,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.05,0.8,0.8398476454604241,0.001632988465078089,0.04907900131552667,0.8195505142571352,-3.845692392206164,True
4439,3.0000000000000004,8,设计地震第3组+II,13.96,0.72,0.05,0.9,0.321742276264297,0.0006844848445392016,0.07978556364614936,0.910666179612545,-6.764665973794128,True
4440,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.02,0.5,0.10253921972616925,0.003114096843556291,0.12390422913360766,0.4888429264753698,-1.6840423760211158,True
4441,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.02,0.6,0.4160409451726149,0.0019111782454787063,0.1046218656347831,0.6108205535909962,-2.8970902763981203,True
4442,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.02,0.7,0.9807958824991873,0.0007521435674439636,0.06183061049752392,0.7068519455699807,-2.386088214263875,True
4443,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.02,0.8,0.7738960144959093,0.0012502819392851139,0.04650539939482062,0.7926572867810316,-6.089315752166412,True
4444,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.02,0.9,0.23481957789376062,0.003733925549193662,0.3324149275751034,0.9169377946168144,-2.696107044639829,True
4445,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.05,0.5,0.1605443966429263,0.00918772823503411,0.19348280275972785,0.5183368172524561,-1.1585587964759942,True
4446,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.05,0.6,0.16839044666581188,0.0006675794770388266,0.08715637838211937,0.606761177361894,-1.755809184360789,True
4447,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.05,0.7,0.5772456420752826,0.00665928428366247,0.15314569438357423,0.7170327445613338,-2.0881610768624075,True
4448,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.05,0.8,0.5751694930729977,0.002532869596279186,0.15216462427500355,0.8021887613918678,-3.1194950419013336,True
4449,3.0000000000000004,9,设计地震第1组+III,13.96,0.8,0.05,0.9,0.8023384943778701,0.007154084795371329,0.23064107619703617,0.9121688651187518,-2.1802633294670324,True
4450,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.02,0.5,0.07418939526520218,0.0012446120474086109,0.05217648336422803,0.5170405634029696,-1.5107987256166397,True
4451,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.02,0.6,0.5159294569189061,0.006983988039076239,0.138976552627806,0.6024676905101198,-1.7436122420055111,True
4452,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.02,0.7,0.1941853552623492,0.0027509257402340004,0.18548890341437535,0.7112137032186936,-1.9021972366936994,True
4453,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.02,0.8,0.3314474026221588,0.000992551453356083,0.8190463916886329,0.8037435441088231,-2.090043665798512,True
4454,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.02,0.9,0.3914089455560516,0.0019353330279539005,0.9178508439499947,0.8869506229855922,-2.1229282205524544,True
4455,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.05,0.5,0.19387287790978608,0.018242932992003358,0.22962234340326743,0.5128317781761308,-0.9895399256647907,True
4456,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.05,0.6,0.1778719959994554,0.004286371203410411,0.18661151220360034,0.5966990994039574,-1.558213958819613,True
4457,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.05,0.7,0.12869100368537756,0.0022835582664874066,0.13858860834381437,0.7087860336069599,-2.4158633165828443,True
4458,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.05,0.8,0.9885452612381075,0.004226222665803303,0.06171436653818463,0.8157424197162378,-2.5553278897418887,True
4459,3.0000000000000004,10,设计地震第2组+III,11.42,0.8,0.05,0.9,0.6036458209428625,0.0012723878120808885,0.035787612466421814,0.895116939147914,-6.265998325439304,True
4460,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.02,0.5,0.1342052529320512,0.0013561844926788247,0.06759024461798552,0.5159770722157706,-1.477158316388575,True
4461,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.02,0.6,0.4195722074774817,0.001135520645495658,0.10521583337497586,0.6085914896023754,-2.947741245462946,True
4462,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.02,0.7,0.04216301472606521,0.0018756017228633293,0.04622710530629087,0.7020967287845933,-2.825208911350257,True
4463,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.02,0.8,0.7111348711783801,0.0010137260035703033,0.19644016918867951,0.7955716409479479,-2.6450021959310748,True
4464,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.02,0.9,0.22331597077336884,0.0009772628618572865,0.8016200795890397,0.9189952882180769,-3.223772358963847,True
4465,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.05,0.5,0.15095279478246565,0.016690917437455932,0.19007489226814278,0.5195671052665981,-1.052649038057535,True
4466,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.05,0.6,0.09974145963595404,0.011073939584746506,0.10679213782245023,0.61923687583571,-1.655546293186433,True
4467,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.05,0.7,0.16155814499823856,0.003100067400187756,0.09562224966006166,0.7003786919988317,-2.6157957025223455,True
4468,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.05,0.8,0.2751915624379483,5.621463102262192e-05,0.06642155398742522,0.7878889548651457,-5.381272324156079,True
4469,3.0000000000000004,11,设计地震第3组+III,9.67,0.8,0.05,0.9,0.1928073331177781,0.0033516437064978755,0.13890601053018875,0.9062216333440738,-2.0389675026271012,True
4470,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.02,0.5,0.1413286264339732,0.002523124236785801,0.07754994986616037,0.5073108423705681,-1.893260273841111,True
4471,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.02,0.6,0.5601482209574299,0.0011749118654050816,0.14435123759769825,0.5815385750275777,-2.0593505702280206,True
4472,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.02,0.7,0.8929424426923874,0.003088042163014726,0.053269669810456555,0.7098664561535073,-2.923851746666346,True
4473,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.02,0.8,0.47748894600189434,0.0007778480706948643,0.026991144023769675,0.8078286167725114,-2.4925544484683386,True
4474,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.02,0.9,0.2669784148557366,0.00034843385479177424,0.015687130508475977,0.8899865104851367,-5.148862616972839,True
4475,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.05,0.5,0.17143889644323956,0.026530817348739633,0.19462178047464623,0.519746424402231,-1.024603505575196,True
4476,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.05,0.6,0.08494877133480289,0.0018774569174457856,0.06958575598586914,0.597060247120817,-1.7871838346046218,True
4477,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.05,0.7,0.09585448425899806,0.004749916529282305,0.10054691210796618,0.7191219876140942,-2.3655323875151884,True
4478,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.05,0.8,0.2080389202240029,0.004640385543110859,0.13322002539947647,0.8127955102692059,-2.303815069049583,True
4479,3.0000000000000004,12,设计地震第1组+IV,9.67,0.9,0.05,0.9,0.11476183768184361,0.001094192274616601,0.06922493926603301,0.8839729706236041,-3.916053532985246,True
4480,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.02,0.5,0.16641058151729837,0.0061916485890123885,0.0920639640991685,0.5015487772426908,-1.3837944759305028,True
4481,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.02,0.6,0.17153886833443394,0.0012964382864269486,0.1003559015717797,0.5931892319104769,-2.597642970077382,True
4482,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.02,0.7,0.2009769469572376,0.00020500272665174846,0.43681980249896496,0.7085843193383763,-2.270224941119516,True
4483,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.02,0.8,0.24256594659809727,0.0005723014516554881,0.059174679660608465,0.8424077683019681,-3.793168643470999,False
4484,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.02,0.9,0.1601940703406488,0.0018016994133718267,0.0986693285306493,0.8826855763746504,-3.7764634251343683,True
4485,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.05,0.5,0.17111936339079858,0.017831139399343277,0.1971780076412708,0.5150914767611419,-1.0985897502827078,True
4486,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.05,0.6,0.0597243238964999,0.002261228876272059,0.05874041511670064,0.6065258025580126,-2.337488458427064,True
4487,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.05,0.7,0.37489074002869976,0.005357258061746195,0.09485291015247188,0.7103124938502413,-2.120386175786843,True
4488,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.05,0.8,0.2830424776899999,0.0006973967008098714,0.07435333784187836,0.7952152325901075,-2.6468418414097745,True
4489,3.0000000000000004,13,设计地震第2组+IV,8.38,0.9,0.05,0.9,0.07667420116569251,0.00035808980731733,0.0822798913887135,0.9014865095439017,-3.5089812356252224,True
4490,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.02,0.5,0.07179168665253882,0.009822525157202222,0.06381700235468896,0.5161851799693232,-1.3262098038158578,True
4491,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.02,0.6,0.31484762813782413,0.0014529973376765648,0.07572475132141077,0.5978562236610173,-2.4001330440072044,True
4492,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.02,0.7,0.8360059174597704,0.00418671223660344,0.050406508523274274,0.7172790536147783,-2.140686946137461,True
4493,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.02,0.8,0.2331905754893316,0.0015210732930978632,0.8327720748839682,0.7925756445920747,-2.5200946385733425,True
4494,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.02,0.9,0.06038210585998077,0.0014876797906136496,0.0798530212033765,0.8882570858913008,-2.5215732618159925,True
4495,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.05,0.5,0.15892840295231642,0.01346779624721256,0.1942211478518035,0.5133524287496718,-1.1076990419037385,True
4496,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.05,0.6,0.14146196947590983,0.0029404685120319463,0.15437190349677132,0.6146937837728055,-1.9510808126335264,True
4497,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.05,0.7,0.362483347672845,0.0039036125235528685,0.08873905307605157,0.7027056166356372,-2.2419655124783344,True
4498,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.05,0.8,0.483129005753465,0.0020079910904764464,0.1250473791736914,0.8115478676063744,-3.721063584835791,True
4499,3.0000000000000004,14,设计地震第3组+IV,6.98,0.9,0.05,0.9,0.723811356155659,0.008469574216526554,0.21362741450687806,0.8927432340436082,-1.9916808803506367,True
4500,3.1,0,设计地震第1组+I0,31.42,0.64,0.02,0.5,0.18683897843091918,0.0024510100666508827,0.13896520539347235,0.4934156714777735,-1.3108903439184396,True
4501,3.1,0,设计地震第1组+I0,31.42,0.64,0.02,0.6,0.21643407804097292,0.0010012313798161698,0.1732709048187055,0.6085980354802517,-1.3124635857385214,True
4502,3.1,0,设计地震第1组+I0,31.42,0.64,0.02,0.7,0.6079147875898688,0.0032083466888095935,0.6330568912108011,0.7152813921865281,-1.3200481552094943,True
4503,3.1,0,设计地震第1组+I0,31.42,0.64,0.02,0.8,0.46363292234862535,0.007446549888302012,0.30134261624025266,0.7963670810059696,-1.3950594163418357,True
4504,3.1,0,设计地震第1组+I0,31.42,0.64,0.02,0.9,0.8026802599629779,0.001990549281169096,0.267295988405466,0.8813574000517324,-2.2904394179440506,True
